book	chapter	verse	anchor	references
1 Joh	2	27	aangaande alles leer	1 Kor 2:13|Ef 4:21|1 Thess 2:13|1 Tim 2:7|2 Pet 1:16-17
1 Joh	2	27	in Hom bly	1 Joh 2:28|Joh 8:31-32|Joh 15:4-7|Kol 2:6
1 Joh	2	28	kinders	1 Joh 2:1
1 Joh	2	28	wanneer Hy verskyn	1 Joh 3:2|Mark 8:38|Kol 3:4|1 Tim 6:14|2 Tim 4:8|Tit 2:13|Heb 9:28|1 Pet 1:7|1 Pet 5:4|Opb 1:7
1 Joh	2	28	vrymoedigheid	1 Joh 3:21|1 Joh 4:17|Jes 25:9|Jes 45:17|Rom 9:33
1 Joh	2	28	wederkoms	Mal 3:2|Mal 4:5|1 Kor 1:7|1 Kor 15:23|1 Thess 3:13|1 Thess 5:23|2 Pet 3:4-12
1 Joh	2	29	regverdig is	1 Joh 2:1|1 Joh 3:5|Sag 9:9|Hand 3:14|Hand 22:14|2 Kor 5:21|Heb 1:8-9|Heb 7:2, 26|1 Pet 3:18
1 Joh	2	29	geregtigheid doen	1 Joh 3:7, 10|Jer 13:23|Matt 7:16-18|Hand 10:35|Tit 2:12-14
1 Joh	2	29	gebore is	1 Joh 3:9|1 Joh 4:7|1 Joh 5:1|Joh 1:13|Joh 3:3-5|Jak 1:18|1 Pet 1:3, 23|2 Pet 1:4
1 Joh	3	1	wat ’n groot liefde	1 Joh 4:9-10|2 Sam 7:19|Ps 31:20|Ps 36:8-10|Ps 89:1-3|Joh 3:16|Rom 5:8|Rom 8:32|Ef 2:4-5|Ef 3:18-19
1 Joh	3	1	kinders van God	Jer 3:19|Hos 1:10|Joh 1:12|Rom 8:14-17, 21|Rom 9:25-26|2 Kor 6:18|Gal 3:26, 29|Gal 4:5-6|Opb 21:7
1 Joh	3	1	die wêreld	Joh 15:18-19|Joh 16:3|Joh 17:25|Kol 3:3
1 Joh	3	2	nou is ons kinders van God	1 Joh 3:1|1 Joh 5:1|Jes 56:5|Rom 8:14-15, 18|Gal 3:26|Gal 4:6
1 Joh	3	2	nog nie geopenbaar	Ps 31:20|Rom 8:18|1 Kor 2:9|1 Kor 13:12|2 Kor 4:17
1 Joh	3	2	as Hy verskyn	Mal 3:2|Kol 3:4|Heb 9:28
1 Joh	3	2	aan Hom gelyk	Ps 17:15|Rom 8:29|1 Kor 15:49|Fil 3:21|2 Pet 1:4
1 Joh	3	2	ons Hom sal sien	Job 19:26|Ps 16:11|Matt 5:8|Joh 17:24|1 Kor 13:12|2 Kor 3:18|2 Kor 5:6-8
1 Joh	3	3	hierdie hoop op Hom	Rom 5:4-5|Kol 1:5|2 Thess 2:16|Tit 3:7|Heb 6:18
1 Joh	3	3	reinig homself	Hand 15:9|2 Kor 7:1|Heb 12:14|2 Pet 1:4|2 Pet 3:14
1 Joh	3	3	Hy rein is	1 Joh 2:6|1 Joh 4:17|Matt 5:48|Luk 6:36|Heb 7:26
1 Joh	3	4	die sonde doen	1 Joh 3:8-9|1 Kon 8:47|1 Kron 10:13|2 Kor 12:21|Jak 5:15
1 Joh	3	4	die wetteloosheid	Num 15:31|1 Sam 15:24|2 Kron 24:20|Jes 53:8|Dan 9:11|Rom 3:20|Rom 4:15|Jak 2:9-11
1 Joh	3	4	sonde is wetteloosheid	1 Joh 5:17|Rom 7:7-13
1 Joh	3	5	Hy verskyn het	1 Joh 1:2|1 Joh 4:9-14|Joh 1:31|1 Tim 3:16|1 Pet 1:20
1 Joh	3	5	ons sondes weg te neem	1 Joh 1:7|Jes 53:4-12|Hos 14:3|Matt 1:21|Joh 1:29|Rom 3:24-26|Ef 5:25-27|1 Tim 1:15|Tit 2:14|Heb 1:3|Heb 9:26, 28|1 Pet 2:24|Opb 1:5
1 Joh	3	5	geen sonde is in Hom nie	1 Joh 2:1|Luk 23:41, 47|Joh 8:46|Joh 14:30|2 Kor 5:21|Heb 4:15|Heb 7:26|Heb 9:28|1 Pet 2:22|1 Pet 3:18
1 Joh	3	6	in Hom bly	1 Joh 2:28|Joh 15:4-7
1 Joh	3	6	nie gesien en Hom nie geken nie	1 Joh 3:2, 9|1 Joh 2:4|1 Joh 4:8|1 Joh 5:18|2 Kor 3:18|2 Kor 4:6|3 Joh 1:11
1 Joh	3	7	laat niemand julle mislei nie	1 Joh 2:26, 29|Rom 2:13|1 Kor 6:9|Gal 6:7-8|Ef 5:6|Jak 1:22|Jak 2:19|Jak 5:1-3
1 Joh	3	7	die geregtigheid doen	Ps 106:3|Eseg 18:5-9|Matt 5:20|Luk 1:75|Hand 10:35|Rom 2:6-8, 13|Rom 6:16-18|Ef 5:9|Fil 1:11|1 Pet 2:24
1 Joh	3	7	Hy regverdig is	1 Joh 3:3|1 Joh 2:1|Ps 45:8|Ps 72:1-7|Heb 1:8|Heb 7:2|1 Pet 1:15-16
1 Joh	3	8	uit die duiwel	1 Joh 3:10|1 Joh 5:19|Matt 13:38|Joh 8:44|Ef 2:2
1 Joh	3	8	sondig van die begin af	2 Pet 2:4|Jud 1:6
1 Joh	3	8	werke van die duiwel te verbreek	1 Joh 3:5|Gen 3:15|Jes 27:1|Mark 1:24|Luk 10:18|Joh 12:31|Joh 16:11|Rom 16:20|Kol 2:15|Heb 2:14|Opb 20:2-3, 10, 15
1 Joh	3	9	uit God gebore	1 Joh 2:29|1 Joh 4:7|1 Joh 5:1, 4, 18|Joh 1:13
1 Joh	3	9	sy saad in hom bly	Job 19:28|1 Pet 1:23
1 Joh	3	9	kan nie sondig nie	Matt 7:18|Hand 4:20|Rom 6:2|Gal 5:17|Tit 1:2
1 Joh	3	10	kinders van God	1 Joh 5:2|Luk 6:35|Rom 8:16-17|Ef 5:1
1 Joh	3	10	kinders van die duiwel	Matt 13:38|Joh 8:44|Hand 13:10
1 Joh	3	10	geregtigheid nie doen nie	1 Joh 3:7-8|1 Joh 2:29
1 Joh	3	10	nie uit God nie	1 Joh 4:3-4, 6|1 Joh 5:19|Joh 8:47|3 Joh 1:11
1 Joh	3	10	sy broeder nie liefhet nie	1 Joh 3:14-15|1 Joh 2:9-10|1 Joh 4:8, 21
1 Joh	3	11	dit is	1 Joh 1:5|1 Joh 2:7-8
1 Joh	3	11	die boodskap	1 Tim 1:5
1 Joh	3	11	mekaar moet liefhê	1 Joh 4:7, 21|Joh 13:34-35|Joh 15:12|Gal 6:2|Ef 5:2|1 Thess 4:9|1 Pet 1:22|1 Pet 3:8|1 Pet 4:8|2 Joh 1:5
1 Joh	3	12	soos Kain	Gen 4:4-15, 25|Heb 11:4|Jud 1:11
1 Joh	3	12	uit die Bose	1 Joh 3:8|1 Joh 2:13-14|Matt 13:19, 38
1 Joh	3	12	waarom het hy hom doodgeslaan	1 Sam 18:14-15|1 Sam 19:4-5|1 Sam 22:14-16|Ps 37:12|Spr 29:27|Matt 27:23|Joh 10:32|Joh 15:19-25|Joh 18:38-40|Hand 7:52|1 Thess 2:14|1 Pet 4:4|Opb 17:6
1 Joh	3	12	sy broer regverdig	Matt 23:35|Luk 11:51|Heb 11:4|Heb 12:24
1 Joh	3	13	Verwonder julle nie	Pred 5:7|Joh 3:7|Hand 3:12|Opb 17:7
1 Joh	3	13	wêreld julle haat	Matt 10:22|Matt 24:9|Mark 13:13|Luk 6:22|Luk 21:17|Joh 7:7|Joh 15:18-19|Joh 16:2, 33|Joh 17:14|Rom 8:7|2 Tim 3:12|Jak 4:4
1 Joh	3	14	Ons weet	1 Joh 2:3|1 Joh 5:2, 13, 19-20|2 Kor 5:1
1 Joh	3	14	oorgegaan het uit die dood in die lewe	Luk 15:24, 32|Joh 5:24|Ef 2:1, 5
1 Joh	3	14	broeders liefhet	1 Joh 2:10|1 Joh 3:23|1 Joh 4:7-8, 12, 21|1 Joh 5:2|Ps 16:3|Matt 25:40|Joh 13:35|Joh 15:12, 17|Gal 5:22|Ef 1:15|Kol 1:4|1 Thess 4:9|Heb 6:10-11|Heb 13:1|1 Pet 1:22|1 Pet 3:8|2 Pet 1:7
1 Joh	3	14	nie liefhet nie, bly in die dood	1 Joh 2:9, 11|1 Joh 4:20|Spr 21:16
1 Joh	3	15	sy broeder haat, is ’n moordenaar	Gen 27:41|Lev 19:16-18|2 Sam 13:22-28|Spr 26:24-26|Matt 5:21-22, 28|Mark 6:19|Hand 23:12, 14|Jak 1:15|Jak 4:1-2
1 Joh	3	15	die ewige lewe as iets blywends in hom het nie	Joh 4:14|Gal 5:21|1 Pet 1:23|Opb 21:8
1 Joh	3	16	liefde leer ken, dat Hy sy lewe vir ons afgelê het	1 Joh 4:9-10|Matt 20:28|Joh 3:16|Joh 10:15|Joh 15:13|Hand 20:28|Rom 5:8|Ef 5:2, 25|Tit 2:13|1 Pet 1:18|1 Pet 2:24|1 Pet 3:18|Opb 1:5|Opb 5:9
1 Joh	3	16	behoort ons lewe vir die broeders af te lê	1 Joh 2:6|1 Joh 4:11|Joh 13:34|Joh 15:12-13|Rom 16:4|Fil 2:17, 30
1 Joh	3	17	goed van die wêreld het	Deut 15:7-11|Spr 19:17|Jes 58:7-10|Luk 3:11|2 Kor 8:9, 14-15|2 Kor 9:5-9|1 Tim 6:17-18|Heb 13:16
1 Joh	3	17	sy hart vir hom toesluit	Spr 12:10|Spr 28:9
1 Joh	3	17	hoe bly die liefde van God in hom	1 Joh 4:20|1 Joh 5:1
1 Joh	3	18	My kinders	1 Joh 2:1
1 Joh	3	18	met die daad en in waarheid	Eks 33:21|Matt 25:41-45|Rom 12:9|1 Kor 13:4-7|Gal 5:13|Gal 6:1-2|Ef 4:1-3, 15|1 Thess 1:3|Jak 2:15-16|1 Pet 1:22
1 Joh	3	19	hieraan weet ons	1 Joh 3:14|1 Joh 1:8|Joh 13:35|Joh 18:37
1 Joh	3	19	sal ons harte	1 Joh 3:21|Jes 32:17|Heb 6:10-11|Heb 10:22
1 Joh	3	19	gerusstel	Rom 4:21|Rom 8:38|2 Tim 1:12|Heb 11:13
1 Joh	3	20	ons hart ons veroordeel	Job 27:6|Joh 8:9|Hand 5:33|Rom 2:14-15|1 Kor 4:4|1 Kor 14:24-25|Tit 3:11
1 Joh	3	20	God is meer as ons hart	1 Joh 4:4|Job 33:12|Joh 10:29-30|Heb 6:13
1 Joh	3	20	Hy weet alles	Ps 44:21-22|Ps 90:8|Ps 139:1-4|Jer 17:10|Jer 23:24|Joh 2:24-25|Joh 21:17|Heb 4:13|Opb 2:23
1 Joh	3	21	vrymoedigheid teenoor God	1 Joh 2:28|1 Joh 4:17|Job 22:26|Job 27:6|Ps 7:4-6|Ps 101:2|1 Kor 4:4|2 Kor 1:12|1 Tim 2:8|Heb 4:16|Heb 10:22
1 Joh	3	22	wat ons ook al bid	1 Joh 5:14|Ps 10:17|Ps 34:5, 16-18|Ps 50:15|Ps 66:18-19|Ps 145:18-19|Spr 15:29|Spr 28:9|Jes 1:15|Jes 55:6-7|Jer 29:12-13|Jer 33:3|Matt 7:7-8|Matt 21:22|Mark 11:24|Luk 11:9-13|Joh 9:31|Joh 14:13|Joh 15:7|Joh 16:23-24|Jak 1:5|Jak 5:16
1 Joh	3	22	sy gebooie bewaar	1 Joh 3:23-24|Matt 7:24-25|Matt 17:5|Joh 15:10|Hand 17:30|Hand 20:21
1 Joh	3	22	doen wat welgevallig is	Joh 6:29|Joh 8:29|Joh 9:31|Fil 4:18|Kol 1:10|Heb 13:21
1 Joh	3	23	Naam van sy Seun, Jesus Christus, moet glo	Deut 18:15-19|Ps 2:12|Mark 9:7|Joh 6:29|Joh 14:1|Joh 17:3|Hand 16:31|1 Tim 1:15
1 Joh	3	23	mekaar liefhê	1 Joh 3:11|1 Joh 2:8-10|1 Joh 4:21|Matt 22:39|Joh 13:34|Joh 15:12|Ef 5:2|1 Thess 4:9|1 Pet 1:22|1 Pet 4:8
1 Joh	3	24	sy gebooie bewaar	1 Joh 3:22|Joh 14:21-23|Joh 15:7-10
1 Joh	3	24	bly in Hom	1 Joh 4:7, 12, 15-16|Joh 6:54-56|Joh 17:21|1 Kor 3:16|1 Kor 6:19|2 Kor 6:16|2 Tim 1:14
1 Joh	3	24	Gees wat Hy ons gegee het	1 Joh 4:13|Rom 8:9-17|Gal 4:5-6
1 Joh	4	1	glo nie	Deut 13:1-5|Spr 14:15|Jer 5:31|Jer 29:8-9|Matt 7:15-16|Matt 24:4-5|Rom 16:18|2 Pet 2:1
1 Joh	4	1	op die proef	Luk 12:57|Hand 17:11|Rom 16:19|1 Kor 14:29|1 Thess 5:21|Opb 2:2
1 Joh	4	1	baie valse profete	1 Joh 2:18|Matt 24:5, 23-26|Mark 13:21|Luk 21:8|Hand 20:29|1 Tim 4:1|2 Tim 3:13|2 Pet 2:1|2 Joh 1:7
1 Joh	4	2	elke gees	1 Joh 5:1|Joh 16:13-15|1 Kor 12:3
1 Joh	4	2	gekom het	1 Joh 4:3|Joh 1:14|1 Tim 3:16
1 Joh	4	3	gees van die Antichris	1 Joh 2:18, 22|2 Thess 2:7-8|2 Joh 1:7
1 Joh	4	4	Julle is uit God	1 Joh 4:6, 16|1 Joh 3:9-10|1 Joh 5:19
1 Joh	4	4	oorwin	1 Joh 2:13|1 Joh 5:4|Rom 8:37|Ef 6:10, 13|Opb 12:11
1 Joh	4	4	groter	1 Joh 4:13, 16|1 Joh 3:24|Joh 10:28-30|Joh 14:17-23|Joh 17:23|Rom 8:10-11|1 Kor 6:13|2 Kor 6:16|Ef 3:17
1 Joh	4	4	hy wat in die wêreld is	1 Joh 5:19|Joh 12:31|Joh 14:30|Joh 16:11|1 Kor 2:12|2 Kor 4:4|Ef 2:2|Ef 6:12
1 Joh	4	5	uit die wêreld	Ps 17:4|Luk 16:8|Joh 3:31|Joh 7:6-7|Joh 8:23|Joh 15:19-20|Joh 17:14, 16|Opb 12:9
1 Joh	4	5	luister na hulle	Jes 30:10-11|Jer 5:31|Jer 29:8|Miga 2:11|Joh 15:19|Joh 17:14|2 Tim 4:3|2 Pet 2:2-3
1 Joh	4	6	Ons is uit God	1 Joh 4:4|Miga 3:8|Rom 1:1|1 Kor 2:12-14|2 Pet 3:2|Jud 1:17
1 Joh	4	6	hy wat God ken	1 Joh 4:8|Luk 10:22|Joh 8:19, 45-50|Joh 10:27|Joh 13:20|Joh 18:37|Joh 20:21|1 Kor 14:37|2 Kor 10:7|2 Thess 1:8
1 Joh	4	6	Hieruit ken ons	1 Joh 4:1|Jes 8:20
1 Joh	4	6	Gees van die waarheid	Joh 14:17|Joh 15:26
1 Joh	4	6	gees van die dwaling	Jes 29:10|Hos 4:12|Miga 2:11|Rom 11:8|2 Thess 2:9-11
1 Joh	4	7	laat ons mekaar liefhê	1 Joh 4:20-21|1 Joh 2:10|1 Joh 3:10-23|1 Joh 5:1
1 Joh	4	7	liefde is uit God	1 Joh 4:8|Deut 30:6|Gal 5:22|1 Thess 4:9-10|2 Tim 1:7|1 Pet 1:22
1 Joh	4	7	elkeen wat liefhet	1 Joh 4:12|1 Joh 2:29|1 Joh 3:14|1 Joh 5:1
1 Joh	4	7	ken God	Joh 17:3|2 Kor 4:6|Gal 4:9
1 Joh	4	8	het God nie geken nie	1 Joh 2:4, 9|1 Joh 3:6|Joh 8:54-55
1 Joh	4	8	God is liefde	1 Joh 1:5|Eks 34:6-7|Ps 86:5, 15|2 Kor 13:11|Ef 2:4|Heb 12:29
1 Joh	4	9	geopenbaar	1 Joh 3:16|Joh 3:16|Rom 5:8-10|Rom 8:32
1 Joh	4	9	gestuur het	1 Joh 4:10|Luk 4:18|Joh 5:23|Joh 6:29|Joh 8:29, 42
1 Joh	4	9	eniggebore Seun	Ps 2:7|Mark 12:6|Joh 1:14-18|Joh 3:18|Heb 1:5
1 Joh	4	9	deur Hom kan lewe	1 Joh 5:11|Joh 6:51, 57|Joh 10:10, 28-30|Joh 11:25-26|Joh 14:6|Kol 3:3-4
1 Joh	4	10	Hierin	1 Joh 4:8-9|1 Joh 3:1
1 Joh	4	10	nie dat	1 Joh 4:19|Deut 7:7-8|Joh 15:16|Rom 5:8-10|Rom 8:29-30|2 Kor 5:19-21|Ef 2:4-5|Tit 3:3-5
1 Joh	4	10	sy Seun gestuur het	1 Joh 2:2|Dan 9:24|Rom 3:25-26|1 Pet 2:24|1 Pet 3:18
1 Joh	4	11	behoort ons ook mekaar lief te hê	1 Joh 3:16-17, 23|Matt 18:32-33|Luk 10:37|Joh 13:34|Joh 15:12-13|2 Kor 8:8-9|Ef 4:31-32|Ef 5:1-2|Kol 3:13
1 Joh	4	12	aanskou	1 Joh 4:20|Gen 32:30|Eks 33:20|Num 12:8|Joh 1:18|1 Tim 1:17|1 Tim 6:16|Heb 11:27
1 Joh	4	12	mekaar liefhet	1 Joh 4:6|1 Joh 3:24
1 Joh	4	12	liefde in ons volmaak geword	1 Joh 4:17-18|1 Joh 2:5|1 Kor 13:13
1 Joh	4	13	van sy Gees gegee het	1 Joh 4:15-16|1 Joh 3:24|Joh 14:20-26|Rom 8:9-17|1 Kor 2:12|1 Kor 3:16-17|1 Kor 6:19|Gal 5:22-25|Ef 2:20-22
1 Joh	4	14	ons getuig	1 Joh 1:1-3|1 Joh 5:9|Joh 1:14|Joh 3:11, 32|Joh 5:39|Joh 15:26-27|Hand 18:5|1 Pet 5:12
1 Joh	4	14	Vader die Seun	1 Joh 4:10|Joh 3:34|Joh 5:36-37|Joh 10:36
1 Joh	4	14	Verlosser	1 Joh 2:1-2|Joh 1:29|Joh 3:16-17|Joh 4:42|Joh 12:47
1 Joh	4	15	bely	1 Joh 4:2|1 Joh 5:1, 5|Matt 10:32|Luk 12:8|Rom 10:9|Fil 2:11|2 Joh 1:7
1 Joh	4	15	God bly in hom	1 Joh 4:12|1 Joh 3:24
1 Joh	4	16	leer ken en geglo	1 Joh 4:9-10|1 Joh 3:1, 16|Ps 18:1-4|Ps 31:20|Ps 36:8-10|Jes 64:4|1 Kor 2:9
1 Joh	4	16	God is liefde	1 Joh 4:8, 12-13
1 Joh	4	16	in die liefde bly	1 Joh 4:12|1 Joh 3:24
1 Joh	4	17	volmaak geword	1 Joh 4:12|1 Joh 2:5|Jak 2:22
1 Joh	4	17	vrymoedigheid	1 Joh 2:28|1 Joh 3:19-21|Jak 2:13
1 Joh	4	17	oordeelsdag	Matt 10:15|Matt 11:22, 24|Matt 12:36|2 Pet 2:9|2 Pet 3:7
1 Joh	4	17	soos Hy is	1 Joh 3:3|Matt 10:25|Joh 15:20|Rom 8:29|Heb 12:2-3|1 Pet 3:16-18|1 Pet 4:1-3, 13-14
1 Joh	4	18	geen vrees in die liefde nie	Luk 1:74-75|Rom 8:15|2 Tim 1:7|Heb 12:28
1 Joh	4	18	sluit straf in	Job 15:21|Ps 73:19|Ps 88:16-17|Ps 119:120|Jak 2:19
1 Joh	4	18	hy wat vrees	1 Joh 4:12
1 Joh	4	19	Hy ons eerste liefgehad het	1 Joh 4:10|Luk 7:47|Joh 3:16|Joh 15:16|2 Kor 5:14-15|Gal 5:22|Ef 2:3-5|Tit 3:3-5
1 Joh	4	20	is hy ’n leuenaar	1 Joh 2:4|1 Joh 3:17
1 Joh	4	20	nie liefhet nie	1 Joh 4:12
1 Joh	4	21	ook sy broeder moet liefhê	1 Joh 4:11|1 Joh 3:11, 14, 18, 23|Lev 19:18|Matt 22:37-39|Mark 12:29-33|Luk 10:37|Joh 13:34-35|Joh 15:12|Rom 12:9-10|Rom 13:9-10|Gal 5:6, 14|1 Thess 4:9|1 Pet 3:8|1 Pet 4:8
1 Joh	5	1	wat glo	1 Joh 2:22-23|1 Joh 4:2, 14-15|Matt 16:16|Joh 1:12-13|Joh 6:69|Hand 8:37|Rom 10:9-10
1 Joh	5	1	uit God gebore	1 Joh 5:4|1 Joh 2:29|1 Joh 3:9|1 Joh 4:7
1 Joh	5	1	elkeen wat die Vader liefhet	1 Joh 2:10|1 Joh 3:14, 17|1 Joh 4:20|Joh 15:23|Jak 1:18|1 Pet 1:3, 22-23
1 Joh	5	2	Hieraan weet ons dat ons die kinders van God liefhet: wanneer ons God liefhet en sy gebooie bewaar	1 Joh 3:22-24|1 Joh 4:21|Joh 13:34-35|Joh 15:17
1 Joh	5	3	liefde tot God, dat ons sy gebooie bewaar	Eks 20:6|Deut 5:10|Deut 7:9|Deut 10:12-13|Dan 9:4|Matt 12:47-50|Joh 14:15|Joh 14:21-24|Joh 15:10, 14|2 Joh 1:6
1 Joh	5	3	gebooie is nie swaar nie	Ps 19:8-12|Ps 119:45, 47-48, 103-104, 127-128, 140|Spr 3:17|Miga 6:8|Matt 11:28-30|Rom 7:12, 22|Heb 8:10
1 Joh	5	4	alles wat uit God gebore is	1 Joh 5:1|1 Joh 3:9
1 Joh	5	4	oorwin die wêreld	1 Joh 5:5|1 Joh 2:13-17|1 Joh 4:4|Joh 16:33|Rom 8:35-37|1 Kor 15:57|Opb 2:7, 11, 17, 26|Opb 3:5, 12, 21|Opb 12:11|Opb 15:2
1 Joh	5	5	glo dat Jesus die Seun van God is	1 Joh 5:1|1 Joh 4:15
1 Joh	5	6	Dit is Hy	Joh 19:34-35
1 Joh	5	6	deur water	Jes 45:3-4|Eseg 36:25|Joh 1:31-33|Joh 3:5|Joh 4:10, 14|Joh 7:38-39|Hand 8:36|Ef 5:25-27|Tit 3:5|1 Pet 3:21
1 Joh	5	6	bloed	1 Joh 1:7|1 Joh 4:10|Lev 17:11|Sag 9:11|Matt 26:28|Mark 14:24|Luk 22:20|Joh 6:55|Rom 3:25|Ef 1:7|Kol 1:4|Heb 9:7, 14|Heb 10:29|Heb 12:24|Heb 13:20|1 Pet 1:2|Opb 1:5|Opb 5:9|Opb 7:14
1 Joh	5	6	Gees wat getuig	1 Joh 5:7-8|Joh 14:17|Joh 15:26|1 Tim 3:16
1 Joh	5	6	die waarheid	Joh 14:6|Joh 16:13
1 Joh	5	7	drie wat getuig	1 Joh 5:10-11|Joh 8:13-14
1 Joh	5	7	die Vader	Ps 33:6|Jes 48:16-17|Jes 61:1|Matt 3:16-17|Matt 17:5|Matt 28:19|Joh 5:26|Joh 8:18, 54|Joh 10:37-38|Joh 12:28|1 Kor 12:4-6|2 Kor 13:13|Opb 1:4-5
1 Joh	5	7	die Woord	1 Joh 1:1|Joh 1:1, 32-34|Heb 4:12-13|Opb 19:13
1 Joh	5	7	die Heilige Gees	1 Joh 5:6|Matt 3:16|Joh 1:33|Hand 2:33|Hand 5:32|Heb 2:3-4
1 Joh	5	7	hierdie drie is een	Deut 6:4|Matt 28:19|Joh 10:30
1 Joh	5	8	die Gees	1 Joh 5:6|Matt 26:26-28|Matt 28:19|Joh 15:26|Rom 8:16|Heb 6:4
1 Joh	5	8	die water	Hand 2:2-4|2 Kor 1:22
1 Joh	5	8	die bloed	Heb 13:12|1 Pet 3:21
1 Joh	5	8	die drie is eenstemmig	Mark 14:56|Hand 15:15
1 Joh	5	9	getuienis van die mense aanneem	1 Joh 5:10|Joh 3:32-33|Joh 5:31-36, 39|Joh 8:17-19|Joh 10:38|Hand 5:32|Hand 17:31|Heb 2:4|Heb 6:18
1 Joh	5	9	getuienis is van God wat Hy aangaande sy Seun getuig het	Matt 3:16-17|Matt 17:5
1 Joh	5	10	in die Seun van God glo	1 Joh 5:1|Joh 3:16
1 Joh	5	10	getuienis in homself	Ps 25:14|Spr 3:32|Rom 8:16|Gal 4:6|Kol 3:3|2 Pet 1:19|Opb 2:17, 28
1 Joh	5	10	tot leuenaar gemaak	1 Joh 1:10|Num 23:19|Job 24:25|Jes 53:1|Jer 15:18|Joh 3:33|Joh 5:38|Heb 3:12
1 Joh	5	11	dit is die getuienis	1 Joh 5:7, 10|Joh 1:19, 32-34|Joh 8:13-14|Joh 19:35|3 Joh 1:12|Opb 1:2
1 Joh	5	11	ewige lewe gegee het	1 Joh 5:13|1 Joh 2:25|Matt 25:46|Joh 3:15-16, 36|Joh 4:4, 36|Joh 6:40, 47, 68|Joh 10:28|Joh 12:50|Joh 17:2-3|Rom 5:21|Rom 6:23|1 Tim 1:16|Tit 1:2|Jud 1:21
1 Joh	5	11	lewe is in sy Seun	1 Joh 5:12, 20|1 Joh 1:1-3|1 Joh 4:9|Joh 1:4|Joh 5:21, 26|Joh 11:25-26|Joh 14:6|Kol 3:3-4|Opb 22:1
1 Joh	5	12	wat die Seun het	1 Joh 2:23-24|Joh 1:12|Joh 3:36|Joh 5:24|1 Kor 1:30|Gal 2:20|Heb 3:14|2 Joh 1:9
1 Joh	5	12	Seun van God nie het nie	Mark 16:16|Joh 3:36
1 Joh	5	13	Dit het ek geskrywe	1 Joh 1:4|1 Joh 2:1, 13-14, 21, 26|Joh 20:31|Joh 21:24|1 Pet 5:12
1 Joh	5	13	glo in die Naam van die Seun van God	1 Joh 3:23|Joh 1:12|Joh 2:23|Joh 3:18|Hand 3:16|Hand 4:12|1 Tim 1:15-16
1 Joh	5	13	kan weet dat julle die ewige lewe het	1 Joh 5:10|1 Joh 1:1-2|Rom 8:15-17|2 Kor 5:1|Gal 4:6|2 Pet 1:10-11
1 Joh	5	14	vrymoedigheid wat ons teenoor Hom het	1 Joh 3:21|Ef 3:12|Heb 3:6, 14|Heb 10:35
1 Joh	5	14	vra volgens sy wil	1 Joh 3:22|Jer 29:12-13|Jer 33:3|Matt 7:7-11|Matt 21:22|Joh 14:13|Joh 15:7|Joh 16:24|Jak 1:5-6|Jak 4:3|Jak 5:16
1 Joh	5	14	Hy ons verhoor	Job 34:28|Ps 31:23|Ps 34:18|Ps 69:34|Spr 15:29|Joh 9:31|Joh 11:42
1 Joh	5	15	as ons weet dat Hy ons verhoor	Spr 15:29|Jer 15:12-13
1 Joh	5	15	dan weet ons	Mark 11:24|Luk 11:9-10
1 Joh	5	16	moet hy bid	Gen 20:7, 17|Eks 32:10-14, 31-32|Eks 34:9|Num 12:13|Num 14:11-21|Deut 9:18-20|2 Kron 30:18-20|Job 42:7-9|Ps 106:23|Eseg 22:30|Amos 7:1-3|Jak 5:14-15
1 Joh	5	16	sonde tot die dood	Num 15:30|Num 16:26-32|1 Sam 2:25|Jer 15:1-2|Matt 12:31-32|Mark 3:28-30|Luk 12:10|2 Tim 4:14|Heb 6:4-6|Heb 10:26-31|2 Pet 2:20-22
1 Joh	5	16	sê ek nie dat hy moet bid nie	Jer 7:16|Jer 11:14|Jer 14:11|Jer 18:18-21|Joh 17:9
1 Joh	5	17	Alle ongeregtigheid	1 Joh 3:4|Deut 5:32|Deut 12:32
1 Joh	5	17	sonde wat nie tot die dood is nie	1 Joh 5:16|Jes 1:18|Eseg 18:26-32|Rom 5:20-21|Jak 1:15|Jak 4:7-10
1 Joh	5	18	elkeen wat uit God gebore is	1 Joh 5:1, 4|1 Joh 2:29|1 Joh 3:9|1 Joh 4:6|Joh 1:13|Joh 3:2-5|Jak 1:18|1 Pet 1:23
1 Joh	5	18	bewaar homself	1 Joh 5:21|1 Joh 3:3|Ps 17:4|Ps 18:24|Ps 39:1-2|Ps 119:101|Spr 4:23|Joh 15:4, 7, 9|Hand 11:23|Jak 1:27|Jud 1:21, 24|Opb 2:13|Opb 3:8-10
1 Joh	5	18	die Bose	1 Joh 2:13-14|1 Joh 3:12
1 Joh	5	19	weet dat ons uit God is	1 Joh 5:10, 13, 20|1 Joh 3:14, 24|1 Joh 4:4-6|Rom 8:16|2 Kor 1:12|2 Kor 5:1|2 Tim 1:12
1 Joh	5	19	die hele wêreld	1 Joh 4:4-5|Joh 15:18-19|Rom 1:28-32|Rom 3:9-18|Gal 1:4|Tit 3:3|Jak 4:4
1 Joh	5	19	mag van die Bose	1 Joh 5:18|Joh 12:31|Joh 14:30|Joh 16:11|2 Kor 4:4|Ef 2:2|Opb 12:9|Opb 13:7-8|Opb 20:3, 7-8
1 Joh	5	20	weet dat die Seun van God gekom het	1 Joh 5:1|1 Joh 4:2, 14
