book	chapter	verse	anchor	references
Jer	9	11	Jerusalem	Jer 26:18|Jer 51:37|Neh 4:2|Ps 79:1|Isa 25:2|Mic 1:6|Mic 3:12
Jer	9	11	a haunt for jackals	Jer 10:22|Isa 13:22|Isa 34:13|Rev 18:2
Jer	9	11	the cities of Judah	Jer 34:22|Isa 44:26|Lam 2:2, 7-8
Jer	9	11	a desolation	Jer 25:11, 18|Lam 3:47|Mic 6:16
Jer	9	12	the man wise enough to understand	Deut 32:29|Ps 107:43|Hos 14:9|Matt 24:15|Rev 1:3
Jer	9	12	Why is the land destroyed	Jer 5:19-20|Jer 16:10-13|Jer 22:8-9|Deut 29:22-28|1 Kgs 9:8-9|Ps 107:34|Ezek 14:23|Ezek 22:25-31
Jer	9	13	It is because they have forsaken My law, which I set before them; they have not walked in it or obeyed My voice.	Jer 22:9|Deut 31:16-17|2 Chr 7:19|Ezra 9:10|Ps 89:30|Ps 119:53|Prov 28:4|Zeph 3:1-6
Jer	9	14	followed the stubbornness of their hearts	Jer 3:17|Jer 7:24|Gen 6:5|Rom 1:21-24|Eph 2:3|Eph 4:17-19
Jer	9	14	as their fathers taught them	Jer 44:17|Zech 1:4-5|Gal 1:14|1 Pet 1:18
Jer	9	15	I will feed this people wormwood and give them poisoned water to drink	Jer 8:14|Jer 23:15|Jer 25:15|Ps 60:3|Ps 69:21|Ps 75:8|Ps 80:5|Isa 2:17, 22|Lam 3:15, 19|Rev 8:11
Jer	9	16	scatter them among the nations	Jer 13:24|Lev 26:33|Deut 4:27|Deut 28:25, 36, 64|Deut 32:26|Neh 1:8|Ps 106:27|Ezek 11:17|Ezek 12:15|Ezek 20:23|Zech 7:14|Jas 1:1
Jer	9	16	I will send a sword after them	Jer 15:2-4|Jer 24:10|Jer 25:27|Jer 29:17|Jer 44:27|Jer 49:36-37|Ezek 5:2, 12|Ezek 14:17
Jer	9	17	summon the wailing women	2 Chr 35:25|Job 3:8|Eccl 12:5|Amos 5:16-17|Matt 9:23|Mark 5:38
Jer	9	18	take up a lament	Jer 9:10, 20
Jer	9	18	our eyes may overflow with tears	Jer 9:1|Jer 6:26|Jer 13:17|Jer 14:17|Isa 22:4|Lam 1:2|Lam 2:11, 18|Luke 19:41
Jer	9	19	the sound of wailing is heard from Zion	Jer 4:31|Ezek 7:16-18|Mic 1:8-9
Jer	9	19	How devastated we are! How great is our shame!	Jer 2:14|Jer 4:13, 20, 30|Deut 28:29|Lam 5:2|Mic 2:4
Jer	9	19	our dwellings have been torn down	Lev 18:25, 28|Lev 20:22|Lam 4:15|Mic 2:10
Jer	9	20	Now, O women, hear the word of the LORD	Isa 3:16|Isa 32:9-13|Luke 23:27-30
Jer	9	20	Open your ears to the word	Job 22:22
Jer	9	20	Teach your daughters to wail	Jer 9:17-18
Jer	9	21	For death has climbed in through our windows; it has entered our fortresses to cut off the children from the streets, the young men from the town squares.	Jer 6:11|Jer 15:7|2 Chr 36:17|Ezek 9:5-6|Ezek 21:14-15|Amos 6:10-11
Jer	9	22	corpses of men will fall like dung	Jer 7:33|Jer 8:2|Jer 16:4|Jer 25:33|2 Kgs 9:37|Ps 83:10|Isa 5:25|Zeph 1:17
Jer	9	23	wise man boast in his wisdom	Job 5:12-14|Ps 49:10-13, 16-18|Eccl 2:13-16, 19|Eccl 9:11|Isa 5:21|Isa 10:12-13|Ezek 28:2-9|Rom 1:22|1 Cor 1:19-21, 27-29|1 Cor 3:18-20|Jas 3:14-16
Jer	9	23	strong man in his strength	Deut 8:17|1 Sam 17:4-10, 42|1 Kgs 20:10-11|Ps 33:16-17|Isa 10:8|Isa 36:8-9|Ezek 29:9|Dan 3:15|Dan 4:30-31, 37|Dan 5:18-23|Amos 2:14-16|Acts 12:22-23
Jer	9	23	wealthy man in his riches	Job 31:24-25|Ps 49:6-9|Ps 52:6-7|Ps 62:10|Prov 11:4|Ezek 7:19|Zeph 1:18|Mark 10:24|Luke 12:19-20|1 Tim 6:10
Jer	9	24	let him who boasts	Jer 4:2|Ps 44:8|Isa 41:16|Isa 45:25|Rom 5:11|1 Cor 1:31|2 Cor 10:17|Gal 6:14|Phil 3:3
Jer	9	24	understands and knows Me	Jer 31:33-34|Ps 91:14|Matt 11:27|Luke 10:22|John 17:3|2 Cor 4:6|1 John 5:20
Jer	9	24	loving devotion	Exod 34:5-7|Ps 36:5-7|Ps 51:1|Ps 145:7-8|Ps 146:7-9|Rom 3:25-26
Jer	9	24	for I delight in these things	1 Sam 15:22|Ps 99:4|Isa 61:8|Mic 6:8|Mic 7:18
Jer	9	25	when I will punish all who are circumcised yet uncircumcised	Ezek 28:10|Ezek 32:19-32|Amos 3:2|Rom 2:8-9, 25-26|Gal 5:2-6
Jer	9	26	Egypt	Jer 25:9-26|Jer 27:3-7|Jer 46:1-28|Isa 13:1-22|Ezek 24:1-27|Amos 1:1-2|Zeph 1:1-2
Jer	9	26	Judah	Isa 19:24-25
Jer	9	26	all the inhabitants of the desert who clip the hair of their temples	Jer 25:23|Jer 49:32
Jer	9	26	uncircumcised in heart	Jer 4:4|Lev 26:41|Deut 30:6|Ezek 44:7, 9|Acts 7:51|Rom 2:28-29
Jer	10	1	Hear the word that the LORD speaks to you, O house of Israel.	Jer 2:4|Jer 13:15-17|Jer 22:2|Jer 42:15|1 Kgs 22:19|Ps 50:7|Isa 1:10|Isa 28:14|Hos 4:1|Amos 7:16|1 Thess 2:13|Rev 2:29
Jer	10	2	Do not learn the ways of the nations	Lev 18:3|Lev 20:23|Deut 12:30-31|Ezek 20:32
Jer	10	2	be terrified	Isa 47:12-14|Luke 21:25-28
Jer	10	3	customs	Jer 10:8|Jer 2:5|Lev 18:30|1 Kgs 18:26-28|Matt 6:7|Rom 1:21|1 Pet 1:18
Jer	10	3	they cut down a tree from the forest	Isa 40:19-31|Isa 44:9-20|Isa 45:20|Hos 8:4-6|Hab 2:18-19
Jer	10	4	adorn it with silver and gold	Ps 115:4|Ps 135:15|Isa 40:19-20
Jer	10	4	fasten it with hammer and nails	Isa 41:6|Isa 44:12|Isa 46:7
Jer	10	5	cannot speak	Ps 115:5-8|Ps 135:16-18|Hab 2:19|1 Cor 12:2|Rev 13:14-15
Jer	10	5	must be carried	Isa 46:1, 7
Jer	10	5	can do no harm	Isa 41:23-24|Isa 44:9-10|Isa 45:20|1 Cor 8:4
Jer	10	6	There is none like You	Exod 8:10|Exod 9:14|Exod 15:11|Deut 32:31|Deut 33:26|2 Sam 7:22|Ps 35:10|Ps 86:8-10|Ps 89:6-8|Isa 40:18, 25|Isa 46:5, 9
Jer	10	6	You are great	Jer 32:18|Neh 4:14|Neh 9:32|Ps 48:1|Ps 96:4|Ps 145:3|Ps 147:5|Isa 12:6|Dan 4:3, 34|Mal 1:11
Jer	10	7	Who would not fear You	Jer 5:22|Job 37:23-24|Luke 12:5|Rev 15:4
Jer	10	7	O King of nations	Ps 22:28|Ps 72:11|Ps 86:9|Isa 2:4|Zech 2:11|Rev 11:15
Jer	10	7	This is Your due	Ps 76:7
Jer	10	7	among all the wise men of the nations	Jer 10:6|Ps 89:6|1 Cor 1:19-20
Jer	10	8	altogether senseless	Jer 10:14|Jer 51:17-18|Ps 115:8|Ps 135:18|Isa 41:29|Hab 2:18|Zech 10:2|Rom 1:21-22
Jer	10	8	instructed by worthless idols made of wood	Jer 2:27|Isa 44:19|Hos 4:12
Jer	10	9	Tarshish	1 Kgs 10:22|Ezek 27:12
Jer	10	9	Uphaz	Dan 10:5
Jer	10	9	all fashioned by skilled workers	Ps 115:4
Jer	10	10	the LORD	1 Kgs 18:39|2 Chr 15:3|John 17:3|1 Thess 1:9|1 John 5:20
Jer	10	10	true God	Deut 32:4|Ps 31:5|Ps 100:5|Ps 146:6
Jer	10	10	the living God	Jer 23:36|Deut 5:26|1 Sam 17:26, 36|Ps 42:2|Ps 84:2|Isa 37:4, 17|Dan 6:26|Matt 16:16|Matt 26:63|Acts 14:15|1 Tim 6:17|Heb 10:31
Jer	10	10	eternal King	Ps 10:16|Ps 93:2|Ps 145:13|Isa 57:15|Dan 4:3, 34|Dan 7:14|1 Tim 1:17
Jer	10	10	The earth quakes at	Judg 5:4|Job 9:6|Ps 18:7|Ps 68:11|Ps 77:18|Ps 97:4|Ps 104:32|Ps 114:7|Mic 1:4|Nah 1:6|Hab 3:6, 10|Matt 27:51-52|Rev 20:11
Jer	10	10	the nations cannot endure	Ps 76:7|Ps 90:11|Joel 2:11|Nah 1:6|Mal 3:2
Jer	10	11	These gods	Ps 96:5
Jer	10	11	will perish	Jer 10:15|Jer 51:18|Isa 2:18|Zeph 2:11|Zech 13:2|Rev 20:2
Jer	10	11	under	Lam 3:66
Jer	10	12	made the earth	Jer 32:17|Jer 51:15-19|Gen 1:1, 6-9|Job 38:4-7|Ps 33:6|Ps 136:5-6|Ps 146:5-6|Ps 148:4-5|John 1:3|Col 1:16
Jer	10	12	established the world	Ps 24:2|Ps 78:69|Ps 93:1|Ps 119:90|Prov 3:19|Prov 30:4|Isa 45:18|Isa 49:8
Jer	10	12	stretched out the heavens	Job 9:8|Job 26:7|Ps 104:2, 24|Isa 40:22|Isa 42:5|Isa 44:24|Isa 45:12|Isa 48:13|Zech 12:1
Jer	10	13	When He thunders	Job 37:2-5|Job 38:34-35|Ps 18:13|Ps 29:3-10|Ps 68:33
Jer	10	13	He causes the clouds to rise	1 Kgs 18:41, 45-46|Job 36:27-33|Ps 135:7|Ps 147:8
Jer	10	13	He generates the lightning	Exod 9:23|1 Sam 12:17-18|Job 38:25-27, 34-35|Zech 10:1
Jer	10	13	brings forth the wind	Job 38:22|Ps 135:17
Jer	10	14	Every man	Jer 10:8|Jer 51:17-18|Ps 14:2|Ps 92:6|Ps 94:8|Prov 30:2|Isa 44:18-20|Isa 46:7-8|Rom 1:22-23
Jer	10	14	every goldsmith	Jer 51:17|Ps 97:7|Isa 42:17|Isa 44:11|Isa 45:16
Jer	10	14	there is no breath in them	Ps 115:4-8|Ps 135:16-18|Hab 2:18-19
Jer	10	15	worthless	Jer 10:8|Jer 8:19|Jer 14:22|Jer 51:18|Deut 32:21|1 Sam 12:21|Isa 41:24, 29|Jonah 2:8|Acts 14:15
Jer	10	15	In the time of	Jer 10:11|Jer 8:12|Isa 2:18-21|Zeph 1:3-4|Zech 13:2
Jer	10	16	Portion	Jer 51:19|Ps 16:5-6|Ps 73:26|Ps 119:57|Ps 142:5|Lam 3:24
Jer	10	16	Maker of all things	Jer 10:12|Prov 16:4|Isa 45:7
Jer	10	16	Israel	Exod 19:5|Deut 32:9|Ps 74:2|Ps 135:4|Isa 47:6
Jer	10	16	the LORD of Hosts	Jer 31:35|Jer 32:18|Jer 50:34|Isa 47:4|Isa 51:15|Isa 54:5
Jer	10	17	Gather up your belongings	Jer 6:1|Ezek 12:3-12|Mic 2:10|Matt 24:15
Jer	10	17	you who live under siege	Jer 21:13
Jer	10	18	I will sling out	Jer 15:1-2|Jer 16:13|Deut 28:63-64|1 Sam 25:29
Jer	10	18	so that they may be captured	Jer 23:20|Ezek 6:10|Zech 1:6
Jer	10	19	Woe to me	Jer 4:19, 31|Jer 8:21|Jer 9:1|Jer 17:13|Lam 1:2, 12-22|Lam 2:11-22|Lam 3:48
Jer	10	19	This is truly	Ps 39:9|Ps 77:10|Isa 8:17|Lam 3:18-21, 39-40|Mic 7:9
Jer	10	20	tent	Jer 4:20|Isa 54:2|Lam 2:4-6
Jer	10	20	My sons	Jer 31:15|Job 7:8|Prov 12:7|Isa 49:20-22
Jer	10	20	I have no one left	Jer 4:20|Isa 51:16
Jer	10	21	the shepherds	Jer 10:8, 14|Jer 2:8|Jer 5:31|Jer 8:9|Jer 12:10|Jer 23:9-32|Isa 56:10-12|Ezek 22:25-30|Ezek 34:2-10|John 10:12-13|Zech 10:3
Jer	10	21	all their flock	Jer 23:1|Jer 49:32|Jer 50:17|Ezek 34:5-6, 12|Zech 13:7
Jer	10	22	The sound of a report	Jer 1:15|Jer 4:6|Jer 5:15|Jer 6:1, 22|Hab 1:6-9
Jer	10	22	a haunt for jackals	Jer 9:11|Mal 1:3
Jer	10	23	I know, O LORD, that a man’s way is not his own; no one who walks directs his own steps.	Ps 17:5|Ps 37:23|Ps 119:116-117|Prov 16:1|Prov 20:24
Jer	10	24	Correct me, O LORD, but only with justice	Jer 30:11|Ps 6:1|Ps 38:1|Hab 3:2
Jer	10	24	or You will bring me to nothing	Job 6:18|Isa 40:23|Isa 41:11-12
Jer	10	25	Pour out Your wrath	Ps 79:6-7
Jer	10	25	do not acknowledge You	Job 18:21|John 17:25|Acts 17:23|1 Cor 15:34|1 Thess 4:5|2 Thess 1:8
Jer	10	25	do not call on Your name	Ps 14:4|Isa 43:22|Isa 64:7|Zeph 1:6
Jer	10	25	devoured Jacob	Jer 8:16|Jer 50:7, 17|Jer 51:34-35|Ps 27:2|Lam 2:22|Ezek 25:6-8|Ezek 35:5-10|Obad 1:10-16|Zech 1:15
Jer	11	2	Listen to the words of this covenant and tell them to the men of Judah and the residents of Jerusalem.	Jer 11:6|Jer 34:13-16|Exod 19:5|2 Kgs 11:17|2 Kgs 23:2-3|2 Chr 23:16|2 Chr 29:10|2 Chr 34:31
Jer	11	3	You must tell them that this is what the LORD, the God of Israel, says: Cursed is the man who does not obey the words of this covenant,	Deut 27:26|Deut 28:15-68|Deut 29:19-20|Gal 3:10-13
Jer	11	4	which I commanded	Jer 31:32|Exod 24:3-8|Deut 5:2-3|Deut 29:10-15|Ezek 20:6-12|Heb 8:8-10
Jer	11	4	iron furnace	Deut 4:20|1 Kgs 8:51|Isa 48:10
Jer	11	4	Obey Me, and do everything I command you	Jer 7:22-23|Jer 26:13|Exod 20:6|Exod 23:21-22|Lev 26:3, 12|Deut 11:27|Deut 28:1-14|1 Sam 15:22|Zech 6:15|Matt 28:20|Heb 5:9
Jer	11	4	you will be My people, and I will be your God	Jer 24:7|Jer 30:22|Jer 31:31, 33|Jer 32:28|Gen 17:8|Lev 26:12|Ezek 11:20|Ezek 14:11|Ezek 36:28|Ezek 37:23, 27|Zech 8:8|Zech 13:9|2 Cor 6:16|Heb 8:10
Jer	11	5	establish the oath I swore to your forefathers	Gen 22:16-18|Gen 26:3-5|Ps 105:9-11
Jer	11	5	a land flowing with milk and honey	Exod 3:8-17|Lev 20:24|Deut 6:3|Deut 7:12-13
Jer	11	5	Amen, LORD	Jer 28:6|Deut 27:15-26|Matt 6:13|1 Cor 14:16
Jer	11	6	Proclaim	Jer 3:12|Jer 7:2|Jer 19:2|Isa 58:1|Zech 7:7
Jer	11	6	Hear the words of this covenant and carry them out	Jer 11:2-4|Ps 15:5|John 13:17|Rom 2:13|Jas 1:22
Jer	11	7	I strongly warned	1 Sam 8:9|Eph 4:17|2 Thess 3:12
Jer	11	7	from the time I brought your fathers out of the land of Egypt until today	Jer 7:13, 23-25|Jer 25:4|Jer 35:15|Exod 15:26|Exod 23:21-22|Deut 4:6|Deut 5:29|Deut 6:2|Deut 8:6|Deut 10:12-13|Deut 11:26-28|Deut 12:32|Deut 28:1-14|Deut 30:20
Jer	11	8	obey or incline their ears	Jer 3:17|Jer 6:16-17|Jer 7:24, 26|Jer 9:13-14|Jer 35:15|Jer 44:17|Neh 9:16-17, 26, 29|Ezek 20:8, 18-21|Zech 7:11
Jer	11	8	stubbornness	Jer 7:24
Jer	11	8	So I brought on them all the curses of this covenant	Lev 26:16-46|Deut 28:15-68|Deut 29:21-24|Deut 30:17-19|Deut 31:17-18|Deut 32:20-26|Josh 23:13-16|Ezek 20:37-38
Jer	11	9	There is a conspiracy among the men of Judah and the residents of Jerusalem	Jer 5:31|Jer 6:13|Jer 8:10|Ezek 22:25-31|Hos 6:9|Mic 3:11|Mic 7:2-3|Zeph 3:1-4|Matt 21:38-39|Matt 26:3-4, 15|John 11:53|Acts 23:12-15
Jer	11	10	returned	Jer 3:10|1 Sam 15:11|2 Chr 34:30-33|Hos 6:4|Hos 7:16|Zeph 1:6
Jer	11	10	sins of their forefathers	Judg 2:17, 19|Ps 78:8-10, 57|Ezek 20:18-21|Zech 1:4|Acts 7:51-52
Jer	11	10	The house of Israel and the house of Judah have broken the covenant	Jer 3:6-11|Jer 31:32|Lev 26:15|Deut 31:16|2 Kgs 17:7-20|Ezek 16:59|Ezek 44:7|Hos 6:7|Hos 8:1|Heb 8:9
Jer	11	11	I am about to bring upon them a disaster	Jer 11:17|Jer 6:19|Jer 19:3, 15|Jer 23:12|Jer 35:17|Jer 36:31|2 Kgs 22:16|2 Chr 34:24|Ezek 7:5
Jer	11	11	that they cannot escape	Jer 15:2|Prov 29:1|Isa 24:17|Amos 2:14-15|Amos 5:19|Amos 9:1-4|1 Thess 5:3|Heb 1:3|Rev 6:16-17
Jer	11	11	They will cry out to Me, but I will not listen to them	Jer 14:12|Ps 18:41|Ps 66:18|Prov 1:28|Isa 1:15|Ezek 8:18|Mic 3:4|Zech 7:13|Luke 13:24-28
Jer	11	12	go and cry out to the gods	Jer 2:28|Jer 44:17-27|Deut 32:37|Judg 10:14|2 Chr 28:22|Isa 45:20
Jer	11	13	Your gods are indeed as numerous as your cities, O Judah	Jer 2:28|Jer 3:1-2|Deut 32:16-17|2 Kgs 23:4-5, 13|Isa 2:8|Hos 12:11
Jer	11	13	the altars of shame you have set up	Jer 19:5|Jer 32:35|2 Kgs 21:4-5
Jer	11	14	do not pray for these people	Jer 7:16|Jer 14:11|Jer 15:1|Exod 32:10|Prov 26:24-25|1 John 5:16
Jer	11	14	for I will not be listening	Jer 11:11|Ps 66:18|Hos 5:6
Jer	11	15	What right has My beloved in My house	Luke 8:28
Jer	11	15	My beloved	Jer 2:2|Jer 3:14|Jer 12:7|Hos 3:1|Matt 22:11|Rom 11:28
Jer	11	15	having carried out	Jer 3:8|Jer 7:8-11|Jer 15:1|Ps 50:16|Prov 15:8|Prov 21:27|Prov 28:9|Isa 1:11-15|Isa 50:1
Jer	11	15	so many evil schemes	Jer 3:1-2|Ezek 16:25-34|Ezek 23:2-21
Jer	11	15	consecrated meat	Hag 2:12-14|Titus 1:15
Jer	11	15	you can rejoice	Prov 2:14|Prov 10:23|Prov 26:18|1 Cor 13:6|Jas 4:16
Jer	11	16	flourishing olive tree	Ps 52:8|Rom 11:17-24
Jer	11	16	with a mighty roar He will set it on fire	Ps 80:16|Isa 1:30-31|Isa 27:11|Ezek 15:4-7|Ezek 20:47-48|Matt 3:10|John 15:6
Jer	11	17	who planted you	Jer 2:21|Jer 12:2|Jer 24:6|Jer 42:10|Jer 45:4|2 Sam 7:10|Ps 44:2|Ps 80:8, 15|Isa 5:2|Isa 61:3|Ezek 17:5
Jer	11	17	has decreed disaster against you	Jer 11:11|Jer 16:10-11|Jer 18:8|Jer 19:15|Jer 26:13, 19|Jer 35:17|Jer 36:7|Jer 40:2
Jer	11	18	the LORD informed me	Jer 11:19|1 Sam 23:11-12|2 Kgs 6:9-10, 14-20|Ezek 8:6-18|Matt 21:3|Rom 3:7
Jer	11	19	I was like a gentle lamb led to slaughter	Prov 7:22|Isa 53:7
Jer	11	19	they had plotted against me	Jer 18:18|Jer 20:10|Ps 31:13|Ps 35:15|Ps 37:32-33|Isa 32:7|Matt 26:3-4
Jer	11	19	Let us destroy the tree with its fruit	Ps 83:4|Isa 53:8|Dan 9:26|Luke 20:10-15
Jer	11	19	cut him off from the land of the living	Job 28:13|Ps 27:13|Ps 52:5|Ps 116:9|Ps 142:5
Jer	11	19	his name may be remembered no more	Ps 109:13|Ps 112:6|Prov 10:7|Isa 38:11|Num 1:14
Jer	11	20	judges righteously	Jer 12:1|Gen 18:25|Ps 98:9|Acts 17:31
Jer	11	20	examines the heart and mind	Jer 17:10|Jer 20:12|1 Sam 16:7|1 Chr 28:9|1 Chr 29:17|Ps 7:9|Rev 2:23
Jer	11	20	let me see Your vengeance upon them	Jer 15:15|Jer 17:18|Jer 18:20-23|2 Tim 4:14|Rev 6:9-10|Rev 18:20
Jer	11	20	to You I have committed my cause	1 Sam 24:15|Job 5:8|Ps 10:14-15|Ps 35:2|Ps 43:1|Ps 57:1|Phil 4:6|1 Pet 2:23
Jer	11	21	seeking your life	Jer 12:5-6|Jer 20:10|Mic 7:6|Matt 10:21, 34-36|Luke 4:24
Jer	11	21	You must not prophesy in the name of the LORD	Isa 30:10|Amos 2:12|Amos 7:13-16|Mic 2:6-11
Jer	11	21	you will die by our hand	Jer 20:1-2|Jer 38:1-6|Matt 21:35|Matt 22:6|Matt 23:34-37|Luke 13:33-34|Acts 7:51-52
Jer	11	22	Their young men will die by the sword, their sons and daughters by famine	Jer 9:21|Jer 18:21|2 Chr 36:17|Lam 2:21|1 Thess 2:15-16
Jer	11	23	There will be no remnant	Jer 11:19|Jer 44:27|Isa 14:20-22
Jer	11	23	the year of their punishment	Jer 5:9, 29|Jer 8:12|Jer 23:12|Jer 46:21|Jer 48:44|Jer 50:27|Hos 9:7|Mic 7:4|Luke 19:44
Jer	12	1	Righteous	Jer 11:20|Gen 18:25|Deut 32:4|Ps 51:4|Ps 119:75, 137|Ps 145:17|Dan 9:7|Hab 1:13-17|Zeph 3:5|Rom 3:5-6
Jer	12	1	wish to contend	Job 13:3|Isa 41:21
Jer	12	1	Why does the way of the wicked prosper?	Jer 5:28|Job 12:6|Job 21:7-15|Ps 37:1, 35|Ps 73:3-28|Ps 92:7|Ps 94:3-4|Prov 1:32|Hab 1:4|Mal 3:15
Jer	12	1	faithless	Jer 12:6|Jer 5:11|Isa 48:8|Hos 6:7
Jer	12	2	You planted	Jer 11:17|Jer 45:4|Ezek 17:5-10|Ezek 19:10-13
Jer	12	2	ever on their lips	Isa 29:13|Ezek 33:31|Matt 15:8|Mark 7:6|Titus 1:16
Jer	12	3	know me	Jer 11:20|2 Kgs 20:3|1 Chr 29:17|Job 23:10|Ps 17:3|Ps 26:1|Ps 44:21|Ps 139:1, 23|John 21:17|1 John 3:20-21
Jer	12	3	Drag away	Jer 17:18|Jer 18:21-23|Jer 20:12|Jer 48:15|Jer 50:27|Jer 51:4
Jer	12	3	the day of carnage	Jer 11:19|Ps 44:22|Jas 5:5
Jer	12	4	How long	Jer 9:10|Jer 14:2|Jer 23:10
Jer	12	4	the grass of every field be withered	Ps 107:34|Joel 1:10-17
Jer	12	4	the animals and birds	Jer 4:25|Jer 7:20|Hos 4:3|Hab 3:17|Rom 8:22
Jer	12	4	He	Jer 5:13, 31|Ps 50:21|Ezek 7:2-13
Jer	12	5	you have raced with men on foot and they have worn you out	Prov 3:11|Prov 24:10|Heb 12:3-4|1 Pet 4:12
Jer	12	5	how can you compete	Jer 26:8|Jer 36:26|Jer 38:4-6
Jer	12	5	thickets of the Jordan	Jer 49:19|Jer 50:44|Josh 3:15|1 Chr 12:15|Ps 42:7|Ps 69:1-2
Jer	12	6	your brothers—your own father’s household	Jer 9:4|Jer 11:19, 21|Jer 20:10|Gen 37:4-11|Job 6:15|Ps 69:8|Ezek 33:30-31|Mic 7:5-6|Matt 10:21|Mark 12:12|John 7:5
Jer	12	6	even they have cried aloud against you	Isa 31:4|Acts 16:22|Acts 18:12|Acts 19:24-29|Acts 21:28-30
Jer	12	6	though they speak well of you	Ps 12:2|Prov 26:25|Matt 22:16-18
Jer	12	7	I have forsaken	Jer 11:15|Jer 51:5|Isa 2:6|Ps 78:59-60|Hos 9:15|Joel 2:15|Joel 3:2
Jer	12	7	I have given	Jer 7:14|Lam 2:1-22|Ezek 7:20-21|Ezek 24:21|Luke 21:24
Jer	12	8	She has roared against Me	Jer 2:15|Jer 51:38
Jer	12	8	therefore	Hos 9:15|Amos 6:8|Zech 11:8
Jer	12	9	other birds of prey circling against her	Jer 2:15|2 Kgs 24:2|Ezek 16:36-37|Ezek 23:22-25|Rev 17:16
Jer	12	9	Go, gather	Jer 7:33|Isa 56:9|Ezek 39:17-20|Rev 19:17-18
Jer	12	10	shepherds	Jer 6:3|Jer 25:9|Jer 39:3
Jer	12	10	My vineyard	Ps 80:8-16|Isa 5:1-7|Luke 20:9-16
Jer	12	10	trampled	Isa 43:28|Isa 63:18|Lam 1:10-11|Luke 21:14|Rev 11:2
Jer	12	10	My pleasant field	Jer 3:19
Jer	12	11	made it a desolation	Jer 6:8|Jer 9:11|Jer 10:22, 25|Jer 19:8
Jer	12	11	it mourns	Jer 12:4-8|Jer 14:2|Jer 23:10|Lam 1:1-5|Zech 7:5
Jer	12	11	takes it to heart	Eccl 7:2|Isa 42:25|Isa 57:1|Mal 2:2
Jer	12	12	the destroyers	Jer 4:11-15|Jer 9:19-21
Jer	12	12	the sword of the LORD	Jer 15:2|Jer 34:17|Jer 47:6|Jer 48:2|Lev 26:33|Isa 34:6|Isa 66:15-16|Ezek 5:2|Ezek 14:17|Amos 9:4|Zeph 2:12|Rev 19:16-21
Jer	12	12	No flesh has peace	Isa 57:21|Matt 24:21-22|Rev 6:4
Jer	12	13	sown wheat but harvested thorns	Lev 26:16|Deut 28:38|Mic 6:15|Hag 1:6|Hag 2:16-17
Jer	12	13	exhausted themselves to no avail	Jer 3:23-25|Isa 30:1-6|Isa 31:1-3|Isa 55:2|Hab 2:13|Rom 6:21
Jer	12	14	As for all My evil neighbors	Jer 48:26-27|Jer 50:9-17|Jer 51:33-35|Ezek 25:3-15|Amos 1:2-15|Zeph 2:8-10
Jer	12	14	who attack	Jer 2:3|Jer 49:1, 7|Ps 105:15|Obad 1:10-16|Zech 1:15|Zech 2:8|Zech 12:2-4
Jer	12	14	I am about to uproot them	Jer 48:1-47|Ezek 25:1-17|Ezek 35:1-15
Jer	12	14	and I will uproot the house of Judah from among them	Jer 3:18|Jer 32:37|Deut 30:3|Ps 106:47|Isa 11:11-16|Ezek 28:25|Ezek 34:12-13|Ezek 36:24|Ezek 37:21|Ezek 39:27-28|Hos 1:11|Amos 9:14-15|Zeph 3:19-20|Zech 10:6-12
Jer	12	15	But after I have uprooted them	Jer 48:47|Jer 49:6, 39|Deut 30:3|Isa 23:17-18
Jer	12	15	inheritance	Jer 48:47|Jer 49:6, 39|Num 32:18|Deut 3:20
Jer	12	16	swear by My name	Jer 4:2|Jer 5:2|Deut 10:20-21|Song 1:8|Isa 9:18-21|Isa 45:23|Isa 65:16|Rom 14:11
Jer	12	16	just as they once taught	Josh 23:7|Ps 106:35-36|Zeph 1:5
Jer	12	16	established among My people	Isa 19:23-25|Isa 56:5-6|Zech 2:11|Rom 11:17|1 Cor 3:9|Eph 2:19-22|1 Pet 2:4-6
Jer	12	17	But if they will not obey	Ps 2:8-12|Isa 60:12|Zech 14:16-19|Luke 19:27|2 Thess 1:8|1 Pet 2:6-8
Jer	12	17	uproot that nation	Jer 12:14-17|Jer 18:7|Jer 31:28|Ezek 19:12|Dan 7:4-8|Dan 11:4
Jer	13	1	Go	Jer 13:11|Jer 19:1|Jer 27:2|Ezek 4:1-5|Heb 1:1
Jer	13	2	as the LORD had instructed me	Prov 3:5|Isa 20:2|Ezek 2:8|Hos 1:2-3|John 13:6-7|John 15:14
Jer	13	3	Then the word of the LORD came to me a second time:	Jer 13:3, 8
Jer	13	4	go	Jer 51:63-64|Ps 137:1|Mic 4:10
Jer	13	5	as the LORD had commanded me	Exod 39:42-43|Exod 40:16|Matt 22:2-6|John 2:5-8|Acts 26:19-20|2 Tim 2:3|Heb 11:8, 17-19
Jer	13	7	it was ruined—of no use at all	Jer 13:10|Jer 24:1-8|Isa 64:6|Ezek 15:3-5|Zech 3:3-4|Luke 14:34-35|Rom 3:12|Phlm 1:11
Jer	13	9	In the same way	Jer 18:4-6|Lam 5:5-8
Jer	13	9	the pride	Jer 13:15-17|Lev 26:19|Job 40:10-12|Prov 16:18|Isa 2:10-17|Isa 23:9|Ezek 16:50, 56|Nah 2:2|Zeph 3:11|Luke 18:14|Jas 4:6|1 Pet 5:5
